"id_number","id_label","hatchery","run","region","group","lon","lat","year","sex","age","N","length_mean","source"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2002,"Female",5,17,952,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Male",3,24,706,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Male",4,225,879,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Male",5,70,1015,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Female",3,1,730,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Female",4,176,855,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2003,"Female",5,122,928,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Male",3,88,679,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Male",4,106,842,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Male",5,126,959,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Female",3,2,720,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Female",4,52,829,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2004,"Female",5,229,906,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Male",3,54,737,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Male",4,226,848,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Male",5,34,1000,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Male",6,4,1055,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Female",3,3,740,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Female",4,213,839,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Female",5,69,914,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2005,"Female",6,9,932,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Male",3,117,714,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Male",4,107,867,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Male",5,74,968,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Male",6,6,1103,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Female",3,17,766,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Female",4,113,865,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Female",5,212,918,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2006,"Female",6,5,978,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Male",3,96,702,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Male",4,186,860,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Male",5,26,932,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Male",6,4,1013,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Female",3,17,729,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Female",4,149,842,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Female",5,43,905,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2007,"Female",6,4,965,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Male",3,425,694,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Male",4,354,859,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Male",5,89,993,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Female",3,15,747,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Female",4,348,860,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Female",5,175,930,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2008,"Female",6,2,915,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Male",3,245,670,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Male",4,333,828,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Male",5,47,973,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Male",6,2,940,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Female",3,26,716,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Female",4,354,840,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Female",5,153,910,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2009,"Female",6,2,970,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Male",3,540,686,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Male",4,213,815,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Male",5,142,944,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Male",6,1,980,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Female",3,37,723,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Female",4,185,844,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Female",5,227,910,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2010,"Female",6,4,920,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Male",3,221,697,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Male",4,337,805,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Male",5,25,924,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Male",6,1,830,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Female",3,16,728,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Female",4,286,824,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Female",5,78,879,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2011,"Female",6,5,926,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Male",3,431,662,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Male",4,146,805,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Male",5,48,895,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Female",3,36,723,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Female",4,195,811,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Female",5,130,875,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2012,"Female",6,1,940,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Male",3,767,682,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Male",4,605,797,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Male",5,27,927,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Male",6,1,840,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Male",7,1,830,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Female",3,43,717,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Female",4,277,816,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Female",5,44,879,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2013,"Female",6,2,865,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Male",3,74,664,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Male",4,282,780,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Male",5,45,888,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Female",3,4,518,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Female",4,331,797,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2014,"Female",5,125,859,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Male",3,229,652,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Male",4,131,778,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Male",5,75,855,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Male",6,1,820,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Female",3,67,679,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Female",4,161,783,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Female",5,216,840,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2015,"Female",6,3,870,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Male",3,82,629,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Male",4,362,789,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Male",5,43,863,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Male",6,7,883,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Female",3,4,738,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Female",4,396,797,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Female",5,136,851,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2016,"Female",6,17,882,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Male",3,59,643,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Male",4,341,748,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Male",5,117,842,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Male",6,2,890,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Female",3,3,647,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Female",4,400,762,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Female",5,366,826,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2017,"Female",6,10,824,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Male",3,583,636,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Male",4,134,745,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Male",5,46,852,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Male",6,2,855,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Female",3,35,682,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Female",4,171,766,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Female",5,167,834,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2018,"Female",6,6,883,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Male",3,915,662,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Male",4,881,762,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Male",5,8,829,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Female",3,64,694,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Female",4,655,786,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Female",5,22,843,"usfws"
32,"Little White Salmon NFH Fall","Little White Salmon NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.6447,45.71913,2019,"Female",6,1,840,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Male",3,104,541,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Male",4,195,791,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Male",5,43,868,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Male",6,1,940,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Female",3,2,335,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Female",4,187,745,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,"Female",5,42,870,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Male",3,11,595,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Male",4,294,809,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Male",5,18,978,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Female",3,5,718,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Female",4,677,765,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,"Female",5,17,893,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,"Male",3,4,503,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,"Male",4,130,847,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,"Male",5,114,962,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,"Female",4,353,792,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,"Female",5,140,891,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,"Male",3,15,511,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,"Male",4,123,766,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,"Male",5,128,941,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,"Female",4,270,750,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,"Female",5,211,876,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Male",3,21,520,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Male",4,393,786,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Male",5,16,931,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Female",3,1,740,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Female",4,709,759,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,"Female",5,11,876,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Male",3,19,545,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Male",4,211,797,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Male",5,47,948,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Female",3,1,480,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Female",4,287,746,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,"Female",5,47,884,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,"Male",3,13,550,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,"Male",4,220,821,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,"Male",5,16,947,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,"Female",4,323,768,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,"Female",5,16,878,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,"Male",3,11,574,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,"Male",4,475,792,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,"Male",5,67,958,"usfws"
