"id_number","id_label","hatchery","run","release","region","subregion","group","lon","lat","year","females_spawned","fecundity","source"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2010,540,4465.83333333333,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2011,500,4467.038,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2012,500,4328.866,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2013,500,4002.428,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2014,500,4360.8,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2015,500,3271.052,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2016,530,4139.00566037736,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2017,500,4131.098,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2018,450,4437.62444444444,"usfws"
23,"Carson NFH Spring","Carson NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.9739,45.86791,2019,353,3750,"usfws"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,1995,792,3642.67676767677,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,1996,813,3512.91512915129,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,1998,358,3397.51955307263,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,1999,572,4023.07692307692,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2000,562,4001.07651245552,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2001,534,4256.33146067416,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2002,470,3981.70212765957,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2003,401,4218.45386533666,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2004,464,3664.22413793103,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2005,488,3565.16393442623,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2006,486,3583.95061728395,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2007,494,3754.65587044534,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2008,491,3660.69246435845,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2009,434,4129.95391705069,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2010,548,4054.56204379562,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2011,846,3880.96926713948,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2012,811,3927.25030826141,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2013,923,3895.28060671723,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2014,718,4038.0208913649,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2015,734,3575.50953678474,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2016,943,3611.55885471898,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2017,863,3730.8539976825,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2018,767,3692.56844850065,"wdfw"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","yearling","Lower Columbia","Cowlitz","Lower Columbia Spring",-122.629388001752,46.5113369989605,2019,615,3760.65040650406,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,1995,156,3380.12820512821,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,1996,46,2428.26086956522,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,1997,145,4067.58620689655,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,1998,54,4414.81481481481,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,1999,148,4261.16216216216,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2000,150,3897.33333333333,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2001,147,4143.8843537415,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2002,150,3974.48666666667,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2003,143,4408.39160839161,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2004,140,4340.35714285714,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2005,133,4427.38345864662,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2006,144,4385.1875,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2007,132,4913.76515151515,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2008,139,4260.28776978417,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2009,44,4348.81818181818,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2010,167,4105.83233532934,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2011,157,4306.33757961783,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2012,105,3801.9619047619,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2013,206,3727.31067961165,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2014,176,4007.8125,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2015,180,3885.52777777778,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2016,188,3713.82446808511,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2017,167,3636.52694610778,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2018,443,3330.57336343115,"wdfw"
25,"Kalama Falls Spring","Kalama Falls","Spring","yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.733624255179,46.0160323704165,2019,333,3921.28828828829,"wdfw"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1995,202,4458.32178217822,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1996,539,4063.9332096475,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1997,401,4891.45137157107,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1998,653,3704.6539050536,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,1999,424,4047.79245283019,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2000,419,4135.06443914081,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2001,405,4358.91604938272,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,438,4249.77625570776,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,561,4788.4991087344,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,520,4197.39615384615,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,450,3963.09333333333,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,480,3770.25416666667,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,405,3887.73580246914,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,346,4521.49421965318,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,351,4127.68376068376,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2010,361,4464.79224376731,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,315,4391.62857142857,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,320,4360.38125,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,330,3894.20303030303,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,415,3472.89638554217,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,676,3032.84615384615,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,725,3270.47034482759,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,732,3237.62295081967,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,931,3867.04618689581,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","yearling","Lower Columbia","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,1087,3601.0634774609,"usfws"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,1995,362,4204.41988950276,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,1997,407,3740.29484029484,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,1998,497,4004.02414486922,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2001,417,3971.22302158273,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2002,350,3789.14285714286,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2003,465,3440.43010752688,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2005,405,3826.91358024691,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2006,413,3613.31719128329,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2007,437,3921.28146453089,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2008,480,3475,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2009,513,3485.38011695906,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2010,470,3578.08510638298,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2011,436,3619.26605504587,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2012,457,3242.5601750547,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2013,635,3363.37007874016,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2014,421,3562.94536817102,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2015,257,3559.92217898833,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2016,163,3346.01226993865,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2017,485,2887.01030927835,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2018,802,3114.71321695761,"wdfw"
27,"Speelyai Spring","Speelyai","Spring","subyearling and yearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Spring",-122.405340750971,45.9887106216893,2019,481,3401.2474012474,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,1995,1640,4497.56097560976,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,1996,2041,4488.97599216071,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,1997,1437,4440.50104384134,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,1998,1000,4556.705,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,1999,1358,5013.9911634757,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2000,1262,5563.19968304279,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2001,1426,4709.23211781206,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2002,1207,5365.61723280862,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2003,1141,4786.3277826468,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2004,1263,4528.66191607284,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2005,1159,4308.02415875755,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2006,1148,4701.04529616725,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2007,1184,4533.86824324324,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2008,1162,4599.82788296041,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2009,1191,4551.04953820319,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2010,1144,4577.88461538462,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2011,1075,4654.6976744186,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2012,376,4619.41489361702,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2013,885,4660.11299435028,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2014,886,4377.03386004515,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2015,930,4320.75268817204,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2016,881,4092.50851305335,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2017,1015,4031.48866995074,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2018,509,4052.65225933202,"wdfw"
28,"Cowlitz Salmon Fall","Cowlitz Salmon","Fall","subyearling","Lower Columbia","Cowlitz","Lower Columbia Fall",-122.629388001752,46.5113369989605,2019,607,4119.27512355848,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,1995,541,3862.10720887246,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,1996,825,4245.57575757576,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,1997,502,4199.6015936255,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,1998,568,4664.12852112676,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,1999,898,4203.34075723831,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2000,652,4535.73619631902,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2001,458,4868.99563318777,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2002,443,5270.42889390519,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2003,443,5155.75620767494,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2004,313,4984.02555910543,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2005,476,4920.16806722689,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2006,472,5078.38983050847,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2007,386,4647.15025906736,"wdfw"
29,"Elochoman Fall","Elochoman","Fall","subyearling","Lower Columbia","Grays R.","Lower Columbia Fall",-123.298663091302,46.2605544002657,2008,203,5625.6157635468,"wdfw"
30,"Fallert Cr Fall","Fallert Cr","Fall","subyearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Fall",-122.805152082642,46.0459714904665,1995,747,3918.07228915663,"wdfw"
30,"Fallert Cr Fall","Fallert Cr","Fall","subyearling","Lower Columbia","Lewis R., Kalama R.","Lower Columbia Fall",-122.805152082642,46.0459714904665,1996,175,5414.85714285714,"wdfw"
